ID,Username,Date,Tweet,Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Word,Valence,Arousal,Dominance,Emotions
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,change,0.625,0.606,0.575,fear-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,commitment,0.714,0.843,0.71,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,gun,0.147,0.713,0.92,anger-fear-negative-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,keeping,0.592,0.723,0.28,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,kids,0.837,0.417,0.5,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,leadership,0.87,0.983,0.69,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,long,0.541,0.543,0.353,anticipation-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,lost,0.199,0.148,0.663,negative-sadness-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,matter,0.487,0.562,0.353,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,anticipation,0.48,0.396,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,disgust,0.324,0.51,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,emotion,0.109,0.17,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,sentiment,0.382,0.092,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,surprise,0.224,0.171,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,no,trust,0.445,0.055,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,reflect,0.698,0.472,0.342,-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,safe,0.898,0.759,0.306,joy-positive-trust-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,show,0.673,0.719,0.771,trust-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,take,0.828,0.348,0.537,-
